id,title,class,is_safety,motivation_score,methodology_score,evaluation_score,total_score,subdomain,confidence,reasoning
Oq3yRhFp0t,How Well Does GPT-4o Understand Vision? Evaluating Multimodal Foundation Models on Standard Computer Vision Tasks,3,False,,,,,,high,"The paper benchmarks multimodal foundation models on standard computer vision tasks to assess their vision understanding capabilities. There is no mention of safety, alignment, or catastrophic risk; the focus is purely on performance evaluation. This distinguishes it from safety-related classes (1, 2, or 4)."
1BXojAgNrg,MedAraBench: Large-scale Arabic Medical Question Answering Dataset and Benchmark,3,False,,,,,,high,"This paper constructs a medical QA dataset in Arabic and benchmarks LLMs; its primary goal is enhancing multilingual capabilities and domain-specific performance. There is no mention of safety, alignment, or interpretability, so it belongs in Class 3 (General Capabilities)."
bEejbORUI5,ExPO-HM: Learning to Explain-then-Detect for Hateful Meme Detection,1,False,,,,,,high,"This paper addresses hateful meme detection, a clear ethical and fairness concern related to online abuse. It does not engage with frontier AI safety, misalignment, or catastrophic risk, and its primary contribution is improving detection and explainability for content moderation. Therefore it falls under Class 1: Ethics & Fairness."
GnawtLKGkP,Any-step Generation via N-th Order Recursive Consistent Velocity Field Estimation,3,False,,,,,,high,"The paper introduces RCGM, a framework for improving few-step generative models, focusing on training stability and performance (FID, GenEval scores). There is no mention of AI safety, alignment, or any safety-related motivation, evaluation, or methods. It is purely a capabilities-oriented work on generative modeling efficiency."
FSL1J2gmJV,MergePRAG: Orthogonal Merging of Passage-experts for Multi-hop Parametric RAG,3,False,,,,,,high,"The paper introduces MergePRAG, a method to merge retrieved passages into LLM parameters for multi-hop RAG, focusing on improving performance and efficiency on QA and knowledge editing tasks. There is no mention of safety, alignment, fairness, or interpretability; it is purely a capabilities-oriented work. Therefore, it belongs in Class 3 (General Capabilities)."
6T3wJQhvc3,Task Tokens: A Flexible Approach to Adapting Behavior Foundation Models,3,False,,,,,,high,"The paper introduces Task Tokens to efficiently adapt behavior foundation models for robotic control tasks, focusing on reducing trainable parameters and convergence time. There is no mention of safety, alignment, or risk; the goal is purely capabilities improvement. Therefore, it belongs to Class 3 (General Capabilities)."
4hKNGmjXVQ,Transformers as Unsupervised Learning Algorithms: A study on Gaussian Mixtures,3,False,,,,,,high,"The paper investigates the capabilities of transformers in solving Gaussian Mixture Models, an unsupervised learning problem, with the goal of improving upon classical methods like EM. There is no mention of AI safety, alignment, or any safety-relevant concerns. The primary objective is enhancing performance and theoretical understanding of transformers as unsupervised learning algorithms, placing it firmly in Class 3 (General Capabilities)."
e3XLWHFrnr,From Text to Talk: Audio-Language Model Needs Non-Autoregressive Joint Training,3,False,,,,,,high,"The paper proposes a unified audio-text model (TtT) for speech-to-speech conversational tasks, focusing on improving generation quality and efficiency through a hybrid autoregressive/non-autoregressive training approach. There is no mention of AI safety, alignment, interpretability, or any catastrophic risk, making it a pure capabilities paper."
K4ngUOra9m,Masked Skill Token Training for Hierarchical Off-Dynamics Transfer,3,False,,,,,,high,"The paper proposes a hierarchical reinforcement learning method for transferring policies across environments with altered dynamics, focusing on robust generalization. There is no mention of AI safety, alignment, interpretability, or any safety-relevant motivation; it is purely a capabilities-oriented improvement for RL transfer."
uq6UWRgzMr,Neuron-Aware Data Selection in Instruction Tuning for Large Language Models,3,False,,,,,,high,"The paper proposes Nait, a neuron-aware data selection method for instruction tuning to improve LLM performance. The primary goal is enhancing capabilities, not safety. There is no connection to frontier AI safety, misalignment, or risk. The use of neuron activation patterns is for data selection, not for safety-relevant interpretability, and the evaluation focuses on performance metrics."
